event_index,case_id,reward,completion_length,parse_success,parse_error,score,certificate_score,control_satisfied_resolution,unsafe_release,reward_components,result_class
859,CASE-D-003::variant-1,0.749215,2637,True,,0.79,1.0,0.0,False,"{'final_score': 0.79, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9841, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
860,CASE-D-003::variant-1,0.746965,2606,True,,0.785,1.0,0.0,False,"{'final_score': 0.785, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9841, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
861,CASE-D-001::variant-0,0.74973,2675,True,,0.79,1.0,0.0,False,"{'final_score': 0.79, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
862,CASE-D-001::variant-0,0.464265,2620,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 1885 (char 1884)",0.2756,0.6975,0.0,False,"{'final_score': 0.2756, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
863,CASE-D-001::variant-0,0.74973,2677,True,,0.79,1.0,0.0,False,"{'final_score': 0.79, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
864,CASE-D-001::variant-0,0.74973,2675,True,,0.79,1.0,0.0,False,"{'final_score': 0.79, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
865,CASE-C-002::variant-0,0.513315,2516,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 1970 (char 1969)",0.3846,0.6975,0.0,False,"{'final_score': 0.3846, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
866,CASE-C-002::variant-0,0.51129,6170,True,partial_json_recovery: Expecting ':' delimiter: line 1 column 548 (char 547),0.3801,0.6975,0.0,False,"{'final_score': 0.3801, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
867,CASE-C-002::variant-0,0.513315,2764,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 2030 (char 2029)",0.3846,0.6975,0.0,False,"{'final_score': 0.3846, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
868,CASE-C-002::variant-0,0.57115,2586,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 535 (char 534)",0.4352,0.8875,0.0,False,"{'final_score': 0.4352, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
869,CASE-E-002,0.843705,3010,True,,0.6655,1.0,1.0,False,"{'final_score': 0.6655, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
870,CASE-E-002,0.35753,2836,True,,0.0452,0.6975,0.0,False,"{'final_score': 0.0452, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8333, 'institutional_loss_score': 0.9847, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
871,CASE-E-002,0.870705,2972,True,,0.7255,1.0,1.0,False,"{'final_score': 0.7255, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
872,CASE-E-002,0.855795,2811,True,,0.6933,1.0,1.0,False,"{'final_score': 0.6933, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.986, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
873,CASE-C-002,0.75307,1393,True,,0.7846,1.0,0.0,False,"{'final_score': 0.7846, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 1.0, 'institutional_loss_score': 1.0, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
874,CASE-C-002,0.50937,1339,True,partial_json_recovery: Expecting property name enclosed in double quotes: line 2 column 1 (char 177),0.5163,0.4475,0.0,False,"{'final_score': 0.5163, 'certificate_score': 0.4475, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.6149, 'institutional_loss_score': 0.9684, 'parse_success': 1.0, 'unsafe_release': 0.0}",false_positive_overcontrol
875,CASE-C-002,-0.0125,3598,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 1105 (char 1104)",-0.25,0.0,0.0,False,"{'final_score': -0.25, 'certificate_score': 0.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.0, 'institutional_loss_score': 0.0, 'parse_success': 1.0, 'unsafe_release': 0.0}",
876,CASE-C-002,0.73489,1498,True,,0.7442,1.0,0.0,False,"{'final_score': 0.7442, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 1.0, 'institutional_loss_score': 1.0, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
877,CASE-C-004::variant-1,0.603495,2026,True,,0.5269,0.8375,0.0,False,"{'final_score': 0.5269, 'certificate_score': 0.8375, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.92, 'institutional_loss_score': 0.9753, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
878,CASE-C-004::variant-1,0.587085,3898,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 674 (char 673)",0.5081,0.81,0.0,False,"{'final_score': 0.5081, 'certificate_score': 0.81, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.88, 'institutional_loss_score': 0.9788, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
879,CASE-C-004::variant-1,0.5879,3316,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 2122 (char 2121)",0.5213,0.81,0.0,False,"{'final_score': 0.5213, 'certificate_score': 0.81, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8298, 'institutional_loss_score': 0.9767, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
880,CASE-C-004::variant-1,0.61236,2182,True,,0.5466,0.8375,0.0,False,"{'final_score': 0.5466, 'certificate_score': 0.8375, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.92, 'institutional_loss_score': 0.9753, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
881,CASE-E-001::variant-0,0.86157,3405,True,,0.7052,1.0,1.0,False,"{'final_score': 0.7052, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
882,CASE-E-001::variant-0,0.86157,3393,True,,0.7052,1.0,1.0,False,"{'final_score': 0.7052, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
883,CASE-E-001::variant-0,0.86157,3391,True,,0.7052,1.0,1.0,False,"{'final_score': 0.7052, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
884,CASE-E-001::variant-0,0.861345,3393,True,,0.7047,1.0,1.0,False,"{'final_score': 0.7047, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
885,CASE-D-005::variant-1,0.8865,2612,True,,0.7606,1.0,1.0,False,"{'final_score': 0.7606, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
886,CASE-D-005::variant-1,0.845415,2551,True,,0.6693,1.0,1.0,False,"{'final_score': 0.6693, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
887,CASE-D-005::variant-1,0.74931,2281,True,,0.79,1.0,0.0,False,"{'final_score': 0.79, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.986, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
888,CASE-D-005::variant-1,0.909315,2495,True,,0.8113,1.0,1.0,False,"{'final_score': 0.8113, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
889,CASE-C-003::variant-0,0.608395,1910,True,,0.4967,0.95,0.0,False,"{'final_score': 0.4967, 'certificate_score': 0.95, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9312, 'institutional_loss_score': 0.9852, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
890,CASE-C-003::variant-0,0.737325,2089,True,,0.4291,1.0,1.0,False,"{'final_score': 0.4291, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
891,CASE-C-003::variant-0,0.42788,1519,True,partial_json_recovery: Expecting value: line 1 column 1480 (char 1479),0.2046,0.6975,0.0,False,"{'final_score': 0.2046, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8185, 'institutional_loss_score': 0.9867, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
892,CASE-C-003::variant-0,0.427985,2578,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 2577 (char 2576)",0.1959,0.6975,0.0,False,"{'final_score': 0.1959, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9805, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
893,CASE-A-003,0.919745,1926,True,,0.9161,0.95,1.0,False,"{'final_score': 0.9161, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.6651, 'institutional_loss_score': 0.9698, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
894,CASE-A-003,0.47178,2838,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 261 (char 260)",0.3167,0.86,0.0,False,"{'final_score': 0.3167, 'certificate_score': 0.86, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.5363, 'institutional_loss_score': 0.9327, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
895,CASE-A-003,0.81827,1945,True,,0.6906,0.95,1.0,False,"{'final_score': 0.6906, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.6651, 'institutional_loss_score': 0.9698, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
896,CASE-A-003,0.919745,1926,True,,0.9161,0.95,1.0,False,"{'final_score': 0.9161, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.6651, 'institutional_loss_score': 0.9698, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
897,CASE-D-003,0.90603,2637,True,,0.804,1.0,1.0,False,"{'final_score': 0.804, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
898,CASE-D-003,0.45484,2065,True,partial_json_recovery: Expecting property name enclosed in double quotes: line 1 column 490 (char 489),0.2643,0.6975,0.0,False,"{'final_score': 0.2643, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8215, 'institutional_loss_score': 0.9826, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
899,CASE-D-003,0.91278,2619,True,,0.819,1.0,1.0,False,"{'final_score': 0.819, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
900,CASE-D-003,0.926395,2630,True,,0.8504,1.0,1.0,False,"{'final_score': 0.8504, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9841, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
901,CASE-D-004::variant-0,0.931365,2677,True,,0.8603,1.0,1.0,False,"{'final_score': 0.8603, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
902,CASE-D-004::variant-0,0.931365,2677,True,,0.8603,1.0,1.0,False,"{'final_score': 0.8603, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
903,CASE-D-004::variant-0,0.931365,2681,True,,0.8603,1.0,1.0,False,"{'final_score': 0.8603, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
904,CASE-D-004::variant-0,0.931365,2677,True,,0.8603,1.0,1.0,False,"{'final_score': 0.8603, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
905,CASE-D-001::variant-0,0.46394,2278,True,,0.2755,0.6975,0.0,False,"{'final_score': 0.2755, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9832, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
906,CASE-D-001::variant-0,0.74973,2675,True,,0.79,1.0,0.0,False,"{'final_score': 0.79, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
907,CASE-D-001::variant-0,0.74973,2676,True,,0.79,1.0,0.0,False,"{'final_score': 0.79, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
908,CASE-D-001::variant-0,0.74973,2670,True,,0.79,1.0,0.0,False,"{'final_score': 0.79, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
909,CASE-C-003,0.872615,1939,True,,0.7496,0.95,1.0,False,"{'final_score': 0.7496, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9312, 'institutional_loss_score': 0.9935, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
910,CASE-C-003,0.872615,1939,True,,0.7496,0.95,1.0,False,"{'final_score': 0.7496, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9312, 'institutional_loss_score': 0.9935, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
911,CASE-C-003,0.872615,1939,True,,0.7496,0.95,1.0,False,"{'final_score': 0.7496, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9312, 'institutional_loss_score': 0.9935, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
912,CASE-C-003,0.872615,1939,True,,0.7496,0.95,1.0,False,"{'final_score': 0.7496, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9312, 'institutional_loss_score': 0.9935, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
913,CASE-D-001,0.956205,2621,True,,0.9155,1.0,1.0,False,"{'final_score': 0.9155, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
914,CASE-D-001,0.465255,2609,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 1993 (char 1992)",0.2778,0.6975,0.0,False,"{'final_score': 0.2778, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
915,CASE-D-001,0.959535,2675,True,,0.9229,1.0,1.0,False,"{'final_score': 0.9229, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
916,CASE-D-001,0.46953,2892,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 377 (char 376)",0.2873,0.6975,0.0,False,"{'final_score': 0.2873, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
917,CASE-B-005,0.570995,1362,True,,0.38,1.0,0.0,False,"{'final_score': 0.38, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 1.0, 'institutional_loss_score': 0.9999, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
918,CASE-B-005,0.777995,1270,True,,0.84,1.0,0.0,False,"{'final_score': 0.84, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 1.0, 'institutional_loss_score': 0.9999, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
